Iteration,%TrainingInstances,Classifier,Feature Selection,Sampling,Cost Sensitive,Precision,Recall,AUC,Kappa,TP,FP,TN,FN
16,93.18948078219825,RandomForest,none,none,Sensitive Threshold,0.5384615384615384,0.4666666666666667,0.851937984496124,0.4200164068908941,14.0,12.0,160.0,16.0
16,93.18948078219825,IBk,none,none,Sensitive Threshold,0.56,0.4666666666666667,0.8118217054263566,0.43246618106139423,14.0,11.0,161.0,16.0
16,93.18948078219825,NaiveBayes,none,none,Sensitive Threshold,0.8,0.13333333333333333,0.7318798449612403,0.19438700147710486,4.0,1.0,171.0,26.0
16,93.18948078219825,RandomForest,BestFirst(backward),SMOTE,none,0.75,0.4,0.8376937984496124,0.4666346615458475,12.0,4.0,168.0,18.0
16,93.18948078219825,IBk,BestFirst(backward),SMOTE,none,0.7647058823529411,0.43333333333333335,0.8097868217054264,0.4994099598772716,13.0,4.0,168.0,17.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),SMOTE,none,0.8333333333333334,0.16666666666666666,0.7270348837209303,0.24016203703703723,5.0,1.0,171.0,25.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.5714285714285714,0.5333333333333333,0.8432170542635659,0.4766839378238341,16.0,12.0,160.0,14.0
16,93.18948078219825,IBk,BestFirst(backward),none,Sensitive Threshold,0.5555555555555556,0.5,0.8128875968992249,0.4487568223165555,15.0,12.0,160.0,15.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.6,0.3,0.728391472868217,0.33406593406593393,9.0,6.0,166.0,21.0
16,93.18948078219825,RandomForest,none,none,none,0.8571428571428571,0.4,0.8409883720930232,0.4980119284294237,12.0,2.0,170.0,18.0
16,93.18948078219825,IBk,none,none,none,0.8125,0.43333333333333335,0.8118217054263566,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,none,none,0.6666666666666666,0.06666666666666667,0.7318798449612403,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,none,0.875,0.4666666666666667,0.8461240310077519,0.5636101776284207,14.0,2.0,170.0,16.0
16,93.18948078219825,IBk,BestFirst(backward),none,none,0.7777777777777778,0.4666666666666667,0.8128875968992249,0.531104921077066,14.0,4.0,168.0,16.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,none,1.0,0.16666666666666666,0.728391472868217,0.2540620384047268,5.0,0.0,172.0,25.0
16,93.18948078219825,RandomForest,none,SMOTE,none,0.6875,0.36666666666666664,0.835077519379845,0.4181469035045608,11.0,5.0,167.0,19.0
16,93.18948078219825,IBk,none,SMOTE,none,0.8125,0.43333333333333335,0.8113372093023256,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,SMOTE,none,0.6666666666666666,0.06666666666666667,0.7250968992248062,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,none,none,Sensitive Threshold,0.5384615384615384,0.4666666666666667,0.851937984496124,0.4200164068908941,14.0,12.0,160.0,16.0
16,93.18948078219825,IBk,none,none,Sensitive Threshold,0.56,0.4666666666666667,0.8118217054263566,0.43246618106139423,14.0,11.0,161.0,16.0
16,93.18948078219825,NaiveBayes,none,none,Sensitive Threshold,0.8,0.13333333333333333,0.7318798449612403,0.19438700147710486,4.0,1.0,171.0,26.0
16,93.18948078219825,RandomForest,BestFirst(backward),SMOTE,none,0.75,0.4,0.8376937984496124,0.4666346615458475,12.0,4.0,168.0,18.0
16,93.18948078219825,IBk,BestFirst(backward),SMOTE,none,0.7647058823529411,0.43333333333333335,0.8097868217054264,0.4994099598772716,13.0,4.0,168.0,17.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),SMOTE,none,0.8333333333333334,0.16666666666666666,0.7270348837209303,0.24016203703703723,5.0,1.0,171.0,25.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.5714285714285714,0.5333333333333333,0.8432170542635659,0.4766839378238341,16.0,12.0,160.0,14.0
16,93.18948078219825,IBk,BestFirst(backward),none,Sensitive Threshold,0.5555555555555556,0.5,0.8128875968992249,0.4487568223165555,15.0,12.0,160.0,15.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.6,0.3,0.728391472868217,0.33406593406593393,9.0,6.0,166.0,21.0
16,93.18948078219825,RandomForest,none,none,none,0.8571428571428571,0.4,0.8409883720930232,0.4980119284294237,12.0,2.0,170.0,18.0
16,93.18948078219825,IBk,none,none,none,0.8125,0.43333333333333335,0.8118217054263566,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,none,none,0.6666666666666666,0.06666666666666667,0.7318798449612403,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,none,0.875,0.4666666666666667,0.8461240310077519,0.5636101776284207,14.0,2.0,170.0,16.0
16,93.18948078219825,IBk,BestFirst(backward),none,none,0.7777777777777778,0.4666666666666667,0.8128875968992249,0.531104921077066,14.0,4.0,168.0,16.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,none,1.0,0.16666666666666666,0.728391472868217,0.2540620384047268,5.0,0.0,172.0,25.0
16,93.18948078219825,RandomForest,none,SMOTE,none,0.6875,0.36666666666666664,0.835077519379845,0.4181469035045608,11.0,5.0,167.0,19.0
16,93.18948078219825,IBk,none,SMOTE,none,0.8125,0.43333333333333335,0.8113372093023256,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,SMOTE,none,0.6666666666666666,0.06666666666666667,0.7250968992248062,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,none,none,Sensitive Threshold,0.5384615384615384,0.4666666666666667,0.851937984496124,0.4200164068908941,14.0,12.0,160.0,16.0
16,93.18948078219825,IBk,none,none,Sensitive Threshold,0.56,0.4666666666666667,0.8118217054263566,0.43246618106139423,14.0,11.0,161.0,16.0
16,93.18948078219825,NaiveBayes,none,none,Sensitive Threshold,0.8,0.13333333333333333,0.7318798449612403,0.19438700147710486,4.0,1.0,171.0,26.0
16,93.18948078219825,RandomForest,BestFirst(backward),SMOTE,none,0.75,0.4,0.8376937984496124,0.4666346615458475,12.0,4.0,168.0,18.0
16,93.18948078219825,IBk,BestFirst(backward),SMOTE,none,0.7647058823529411,0.43333333333333335,0.8097868217054264,0.4994099598772716,13.0,4.0,168.0,17.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),SMOTE,none,0.8333333333333334,0.16666666666666666,0.7270348837209303,0.24016203703703723,5.0,1.0,171.0,25.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.5714285714285714,0.5333333333333333,0.8432170542635659,0.4766839378238341,16.0,12.0,160.0,14.0
16,93.18948078219825,IBk,BestFirst(backward),none,Sensitive Threshold,0.5555555555555556,0.5,0.8128875968992249,0.4487568223165555,15.0,12.0,160.0,15.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.6,0.3,0.728391472868217,0.33406593406593393,9.0,6.0,166.0,21.0
16,93.18948078219825,RandomForest,none,none,none,0.8571428571428571,0.4,0.8409883720930232,0.4980119284294237,12.0,2.0,170.0,18.0
16,93.18948078219825,IBk,none,none,none,0.8125,0.43333333333333335,0.8118217054263566,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,none,none,0.6666666666666666,0.06666666666666667,0.7318798449612403,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,none,0.875,0.4666666666666667,0.8461240310077519,0.5636101776284207,14.0,2.0,170.0,16.0
16,93.18948078219825,IBk,BestFirst(backward),none,none,0.7777777777777778,0.4666666666666667,0.8128875968992249,0.531104921077066,14.0,4.0,168.0,16.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,none,1.0,0.16666666666666666,0.728391472868217,0.2540620384047268,5.0,0.0,172.0,25.0
16,93.18948078219825,RandomForest,none,SMOTE,none,0.6875,0.36666666666666664,0.835077519379845,0.4181469035045608,11.0,5.0,167.0,19.0
16,93.18948078219825,IBk,none,SMOTE,none,0.8125,0.43333333333333335,0.8113372093023256,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,SMOTE,none,0.6666666666666666,0.06666666666666667,0.7250968992248062,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,none,none,Sensitive Threshold,0.5384615384615384,0.4666666666666667,0.851937984496124,0.4200164068908941,14.0,12.0,160.0,16.0
16,93.18948078219825,IBk,none,none,Sensitive Threshold,0.56,0.4666666666666667,0.8118217054263566,0.43246618106139423,14.0,11.0,161.0,16.0
16,93.18948078219825,NaiveBayes,none,none,Sensitive Threshold,0.8,0.13333333333333333,0.7318798449612403,0.19438700147710486,4.0,1.0,171.0,26.0
16,93.18948078219825,RandomForest,BestFirst(backward),SMOTE,none,0.75,0.4,0.8376937984496124,0.4666346615458475,12.0,4.0,168.0,18.0
16,93.18948078219825,IBk,BestFirst(backward),SMOTE,none,0.7647058823529411,0.43333333333333335,0.8097868217054264,0.4994099598772716,13.0,4.0,168.0,17.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),SMOTE,none,0.8333333333333334,0.16666666666666666,0.7270348837209303,0.24016203703703723,5.0,1.0,171.0,25.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.5714285714285714,0.5333333333333333,0.8432170542635659,0.4766839378238341,16.0,12.0,160.0,14.0
16,93.18948078219825,IBk,BestFirst(backward),none,Sensitive Threshold,0.5555555555555556,0.5,0.8128875968992249,0.4487568223165555,15.0,12.0,160.0,15.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.6,0.3,0.728391472868217,0.33406593406593393,9.0,6.0,166.0,21.0
16,93.18948078219825,RandomForest,none,none,none,0.8571428571428571,0.4,0.8409883720930232,0.4980119284294237,12.0,2.0,170.0,18.0
16,93.18948078219825,IBk,none,none,none,0.8125,0.43333333333333335,0.8118217054263566,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,none,none,0.6666666666666666,0.06666666666666667,0.7318798449612403,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,none,0.875,0.4666666666666667,0.8461240310077519,0.5636101776284207,14.0,2.0,170.0,16.0
16,93.18948078219825,IBk,BestFirst(backward),none,none,0.7777777777777778,0.4666666666666667,0.8128875968992249,0.531104921077066,14.0,4.0,168.0,16.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,none,1.0,0.16666666666666666,0.728391472868217,0.2540620384047268,5.0,0.0,172.0,25.0
16,93.18948078219825,RandomForest,none,SMOTE,none,0.6875,0.36666666666666664,0.835077519379845,0.4181469035045608,11.0,5.0,167.0,19.0
16,93.18948078219825,IBk,none,SMOTE,none,0.8125,0.43333333333333335,0.8113372093023256,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,SMOTE,none,0.6666666666666666,0.06666666666666667,0.7250968992248062,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,none,none,Sensitive Threshold,0.5384615384615384,0.4666666666666667,0.851937984496124,0.4200164068908941,14.0,12.0,160.0,16.0
16,93.18948078219825,IBk,none,none,Sensitive Threshold,0.56,0.4666666666666667,0.8118217054263566,0.43246618106139423,14.0,11.0,161.0,16.0
16,93.18948078219825,NaiveBayes,none,none,Sensitive Threshold,0.8,0.13333333333333333,0.7318798449612403,0.19438700147710486,4.0,1.0,171.0,26.0
16,93.18948078219825,RandomForest,BestFirst(backward),SMOTE,none,0.75,0.4,0.8376937984496124,0.4666346615458475,12.0,4.0,168.0,18.0
16,93.18948078219825,IBk,BestFirst(backward),SMOTE,none,0.7647058823529411,0.43333333333333335,0.8097868217054264,0.4994099598772716,13.0,4.0,168.0,17.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),SMOTE,none,0.8333333333333334,0.16666666666666666,0.7270348837209303,0.24016203703703723,5.0,1.0,171.0,25.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.5714285714285714,0.5333333333333333,0.8432170542635659,0.4766839378238341,16.0,12.0,160.0,14.0
16,93.18948078219825,IBk,BestFirst(backward),none,Sensitive Threshold,0.5555555555555556,0.5,0.8128875968992249,0.4487568223165555,15.0,12.0,160.0,15.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.6,0.3,0.728391472868217,0.33406593406593393,9.0,6.0,166.0,21.0
16,93.18948078219825,RandomForest,none,none,none,0.8571428571428571,0.4,0.8409883720930232,0.4980119284294237,12.0,2.0,170.0,18.0
16,93.18948078219825,IBk,none,none,none,0.8125,0.43333333333333335,0.8118217054263566,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,none,none,0.6666666666666666,0.06666666666666667,0.7318798449612403,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,none,0.875,0.4666666666666667,0.8461240310077519,0.5636101776284207,14.0,2.0,170.0,16.0
16,93.18948078219825,IBk,BestFirst(backward),none,none,0.7777777777777778,0.4666666666666667,0.8128875968992249,0.531104921077066,14.0,4.0,168.0,16.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,none,1.0,0.16666666666666666,0.728391472868217,0.2540620384047268,5.0,0.0,172.0,25.0
16,93.18948078219825,RandomForest,none,SMOTE,none,0.6875,0.36666666666666664,0.835077519379845,0.4181469035045608,11.0,5.0,167.0,19.0
16,93.18948078219825,IBk,none,SMOTE,none,0.8125,0.43333333333333335,0.8113372093023256,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,SMOTE,none,0.6666666666666666,0.06666666666666667,0.7250968992248062,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,none,none,Sensitive Threshold,0.5384615384615384,0.4666666666666667,0.851937984496124,0.4200164068908941,14.0,12.0,160.0,16.0
16,93.18948078219825,IBk,none,none,Sensitive Threshold,0.56,0.4666666666666667,0.8118217054263566,0.43246618106139423,14.0,11.0,161.0,16.0
16,93.18948078219825,NaiveBayes,none,none,Sensitive Threshold,0.8,0.13333333333333333,0.7318798449612403,0.19438700147710486,4.0,1.0,171.0,26.0
16,93.18948078219825,RandomForest,BestFirst(backward),SMOTE,none,0.75,0.4,0.8376937984496124,0.4666346615458475,12.0,4.0,168.0,18.0
16,93.18948078219825,IBk,BestFirst(backward),SMOTE,none,0.7647058823529411,0.43333333333333335,0.8097868217054264,0.4994099598772716,13.0,4.0,168.0,17.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),SMOTE,none,0.8333333333333334,0.16666666666666666,0.7270348837209303,0.24016203703703723,5.0,1.0,171.0,25.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.5714285714285714,0.5333333333333333,0.8432170542635659,0.4766839378238341,16.0,12.0,160.0,14.0
16,93.18948078219825,IBk,BestFirst(backward),none,Sensitive Threshold,0.5555555555555556,0.5,0.8128875968992249,0.4487568223165555,15.0,12.0,160.0,15.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.6,0.3,0.728391472868217,0.33406593406593393,9.0,6.0,166.0,21.0
16,93.18948078219825,RandomForest,none,none,none,0.8571428571428571,0.4,0.8409883720930232,0.4980119284294237,12.0,2.0,170.0,18.0
16,93.18948078219825,IBk,none,none,none,0.8125,0.43333333333333335,0.8118217054263566,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,none,none,0.6666666666666666,0.06666666666666667,0.7318798449612403,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,none,0.875,0.4666666666666667,0.8461240310077519,0.5636101776284207,14.0,2.0,170.0,16.0
16,93.18948078219825,IBk,BestFirst(backward),none,none,0.7777777777777778,0.4666666666666667,0.8128875968992249,0.531104921077066,14.0,4.0,168.0,16.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,none,1.0,0.16666666666666666,0.728391472868217,0.2540620384047268,5.0,0.0,172.0,25.0
16,93.18948078219825,RandomForest,none,SMOTE,none,0.6875,0.36666666666666664,0.835077519379845,0.4181469035045608,11.0,5.0,167.0,19.0
16,93.18948078219825,IBk,none,SMOTE,none,0.8125,0.43333333333333335,0.8113372093023256,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,SMOTE,none,0.6666666666666666,0.06666666666666667,0.7250968992248062,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,none,none,Sensitive Threshold,0.5384615384615384,0.4666666666666667,0.851937984496124,0.4200164068908941,14.0,12.0,160.0,16.0
16,93.18948078219825,IBk,none,none,Sensitive Threshold,0.56,0.4666666666666667,0.8118217054263566,0.43246618106139423,14.0,11.0,161.0,16.0
16,93.18948078219825,NaiveBayes,none,none,Sensitive Threshold,0.8,0.13333333333333333,0.7318798449612403,0.19438700147710486,4.0,1.0,171.0,26.0
16,93.18948078219825,RandomForest,BestFirst(backward),SMOTE,none,0.75,0.4,0.8376937984496124,0.4666346615458475,12.0,4.0,168.0,18.0
16,93.18948078219825,IBk,BestFirst(backward),SMOTE,none,0.7647058823529411,0.43333333333333335,0.8097868217054264,0.4994099598772716,13.0,4.0,168.0,17.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),SMOTE,none,0.8333333333333334,0.16666666666666666,0.7270348837209303,0.24016203703703723,5.0,1.0,171.0,25.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,Sensitive Threshold,0.5714285714285714,0.5333333333333333,0.8432170542635659,0.4766839378238341,16.0,12.0,160.0,14.0
16,93.18948078219825,IBk,BestFirst(backward),none,Sensitive Threshold,0.5555555555555556,0.5,0.8128875968992249,0.4487568223165555,15.0,12.0,160.0,15.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,Sensitive Threshold,0.6,0.3,0.728391472868217,0.33406593406593393,9.0,6.0,166.0,21.0
16,93.18948078219825,RandomForest,none,none,none,0.8571428571428571,0.4,0.8409883720930232,0.4980119284294237,12.0,2.0,170.0,18.0
16,93.18948078219825,IBk,none,none,none,0.8125,0.43333333333333335,0.8118217054263566,0.5151224195871341,13.0,3.0,169.0,17.0
16,93.18948078219825,NaiveBayes,none,none,none,0.6666666666666666,0.06666666666666667,0.7318798449612403,0.09682392846130136,2.0,1.0,171.0,28.0
16,93.18948078219825,RandomForest,BestFirst(backward),none,none,0.875,0.4666666666666667,0.8461240310077519,0.5636101776284207,14.0,2.0,170.0,16.0
16,93.18948078219825,IBk,BestFirst(backward),none,none,0.7777777777777778,0.4666666666666667,0.8128875968992249,0.531104921077066,14.0,4.0,168.0,16.0
16,93.18948078219825,NaiveBayes,BestFirst(backward),none,none,1.0,0.16666666666666666,0.728391472868217,0.2540620384047268,5.0,0.0,172.0,25.0
16,93.18948078219825,RandomForest,none,SMOTE,none,0.6875,0.36666666666666664,0.835077519379845,0.4181469035045608,11.0,5.0,167.0,19.0
